name,layer,wc_r,wc_g,wc_b,num_splines,total_verts,bbmin_x,bbmin_y,bbmax_x,bbmax_y,width,height,center_x,center_y,area_approx
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10438e+07,8.49093e+06,1.10438e+07,8.49096e+06,32.0,32.0,1.10438e+07,8.49094e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10435e+07,8.49029e+06,1.10435e+07,8.49032e+06,36.0,36.0,1.10435e+07,8.49031e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10434e+07,8.49031e+06,1.10435e+07,8.49034e+06,32.0,32.0,1.10435e+07,8.49033e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10435e+07,8.49085e+06,1.10435e+07,8.49088e+06,32.0,32.0,1.10435e+07,8.49087e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10431e+07,8.49036e+06,1.10431e+07,8.4904e+06,36.0,36.0,1.10431e+07,8.49038e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10439e+07,8.49029e+06,1.10439e+07,8.49033e+06,36.0,36.0,1.10439e+07,8.49031e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.1049e+07,8.49039e+06,1.10491e+07,8.49043e+06,36.0,36.0,1.1049e+07,8.49041e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10491e+07,8.49037e+06,1.10491e+07,8.4904e+06,32.0,32.0,1.10491e+07,8.49038e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10491e+07,8.49097e+06,1.10491e+07,8.491e+06,32.0,32.0,1.10491e+07,8.49098e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10486e+07,8.49032e+06,1.10486e+07,8.49036e+06,36.0,36.0,1.10486e+07,8.49034e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10487e+07,8.49035e+06,1.10487e+07,8.49038e+06,32.0,32.0,1.10487e+07,8.49036e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10488e+07,8.49093e+06,1.10488e+07,8.49096e+06,32.0,32.0,1.10488e+07,8.49094e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10485e+07,8.49035e+06,1.10485e+07,8.49038e+06,32.0,32.0,1.10485e+07,8.49036e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10485e+07,8.49096e+06,1.10486e+07,8.49099e+06,32.0,32.0,1.10486e+07,8.49098e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10483e+07,8.49032e+06,1.10483e+07,8.49036e+06,36.0,36.0,1.10483e+07,8.49034e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10482e+07,8.49034e+06,1.10483e+07,8.49037e+06,32.0,32.0,1.10482e+07,8.49036e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10483e+07,8.49088e+06,1.10483e+07,8.49091e+06,32.0,32.0,1.10483e+07,8.4909e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10479e+07,8.49039e+06,1.10479e+07,8.49043e+06,36.0,36.0,1.10479e+07,8.49041e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10486e+07,8.49032e+06,1.10487e+07,8.49036e+06,36.0,36.0,1.10487e+07,8.49034e+06,1296.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48836e+06,1.10528e+07,8.48839e+06,32.0,32.0,1.10528e+07,8.48838e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10527e+07,8.48864e+06,1.10528e+07,8.48867e+06,32.0,32.0,1.10528e+07,8.48865e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48889e+06,1.10528e+07,8.48893e+06,32.0,32.0,1.10528e+07,8.48891e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10527e+07,8.48915e+06,1.10527e+07,8.48918e+06,32.0,32.0,1.10527e+07,8.48917e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.49037e+06,1.10528e+07,8.4904e+06,32.0,32.0,1.10528e+07,8.49038e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10527e+07,8.49009e+06,1.10528e+07,8.49012e+06,32.0,32.0,1.10527e+07,8.49011e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48983e+06,1.10528e+07,8.48987e+06,32.0,32.0,1.10528e+07,8.48985e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10527e+07,8.48957e+06,1.10527e+07,8.48961e+06,32.0,32.0,1.10527e+07,8.48959e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10522e+07,8.48839e+06,1.10522e+07,8.48843e+06,36.0,36.0,1.10522e+07,8.48841e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48872e+06,1.10522e+07,8.48876e+06,32.0,32.0,1.10522e+07,8.48874e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.4888e+06,1.10522e+07,8.48884e+06,36.0,36.0,1.10522e+07,8.48882e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48833e+06,1.10522e+07,8.48836e+06,32.0,32.0,1.10522e+07,8.48834e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48886e+06,1.10522e+07,8.4889e+06,36.0,36.0,1.10522e+07,8.48888e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48894e+06,1.10522e+07,8.48897e+06,32.0,32.0,1.10522e+07,8.48896e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48952e+06,1.10522e+07,8.48955e+06,32.0,32.0,1.10522e+07,8.48953e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48958e+06,1.10522e+07,8.48961e+06,36.0,36.0,1.10521e+07,8.48959e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.4892e+06,1.10522e+07,8.48924e+06,32.0,32.0,1.10522e+07,8.48922e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48914e+06,1.10522e+07,8.48918e+06,36.0,36.0,1.10522e+07,8.48916e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10522e+07,8.49032e+06,1.10522e+07,8.49036e+06,36.0,36.0,1.10522e+07,8.49034e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10521e+07,8.49e+06,1.10522e+07,8.49003e+06,32.0,32.0,1.10522e+07,8.49001e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48993e+06,1.10522e+07,8.48996e+06,36.0,36.0,1.10521e+07,8.48994e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.49039e+06,1.10522e+07,8.49042e+06,32.0,32.0,1.10522e+07,8.49041e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48984e+06,1.10522e+07,8.48988e+06,36.0,36.0,1.10521e+07,8.48986e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10521e+07,8.48978e+06,1.10522e+07,8.48981e+06,32.0,32.0,1.10522e+07,8.48979e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48706e+06,1.10528e+07,8.48709e+06,32.0,32.0,1.10528e+07,8.48707e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10527e+07,8.48733e+06,1.10528e+07,8.48737e+06,32.0,32.0,1.10528e+07,8.48735e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48801e+06,1.10528e+07,8.48804e+06,32.0,32.0,1.10528e+07,8.48802e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10527e+07,8.48773e+06,1.10528e+07,8.48776e+06,32.0,32.0,1.10528e+07,8.48775e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10522e+07,8.48796e+06,1.10522e+07,8.488e+06,36.0,36.0,1.10522e+07,8.48798e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48803e+06,1.10522e+07,8.48806e+06,32.0,32.0,1.10522e+07,8.48804e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48757e+06,1.10522e+07,8.4876e+06,36.0,36.0,1.10522e+07,8.48758e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48764e+06,1.10522e+07,8.48767e+06,32.0,32.0,1.10522e+07,8.48765e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48748e+06,1.10522e+07,8.48752e+06,36.0,36.0,1.10522e+07,8.4875e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48742e+06,1.10522e+07,8.48745e+06,32.0,32.0,1.10522e+07,8.48744e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10522e+07,8.48709e+06,1.10522e+07,8.48712e+06,36.0,36.0,1.10522e+07,8.48711e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48703e+06,1.10522e+07,8.48706e+06,32.0,32.0,1.10522e+07,8.48704e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48576e+06,1.10528e+07,8.48579e+06,32.0,32.0,1.10528e+07,8.48577e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.4855e+06,1.10528e+07,8.48553e+06,32.0,32.0,1.10528e+07,8.48552e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48523e+06,1.10528e+07,8.48526e+06,32.0,32.0,1.10528e+07,8.48524e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48617e+06,1.10528e+07,8.4862e+06,32.0,32.0,1.10528e+07,8.48619e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.48643e+06,1.10528e+07,8.48646e+06,32.0,32.0,1.10528e+07,8.48644e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10528e+07,8.4867e+06,1.10528e+07,8.48673e+06,32.0,32.0,1.10528e+07,8.48672e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10522e+07,8.48526e+06,1.10523e+07,8.48529e+06,36.0,36.0,1.10522e+07,8.48527e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.4852e+06,1.10522e+07,8.48523e+06,32.0,32.0,1.10522e+07,8.48521e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48559e+06,1.10522e+07,8.48562e+06,32.0,32.0,1.10522e+07,8.4856e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48565e+06,1.10522e+07,8.48569e+06,36.0,36.0,1.10522e+07,8.48567e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48574e+06,1.10522e+07,8.48577e+06,36.0,36.0,1.10522e+07,8.48575e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.4858e+06,1.10522e+07,8.48584e+06,32.0,32.0,1.10522e+07,8.48582e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48618e+06,1.10522e+07,8.48622e+06,36.0,36.0,1.10522e+07,8.4862e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48611e+06,1.10522e+07,8.48615e+06,32.0,32.0,1.10522e+07,8.48613e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48633e+06,1.10522e+07,8.48636e+06,32.0,32.0,1.10522e+07,8.48635e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10521e+07,8.48626e+06,1.10522e+07,8.4863e+06,36.0,36.0,1.10522e+07,8.48628e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10522e+07,8.48666e+06,1.10522e+07,8.4867e+06,36.0,36.0,1.10522e+07,8.48668e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10522e+07,8.48672e+06,1.10522e+07,8.48676e+06,32.0,32.0,1.10522e+07,8.48674e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10512e+07,8.49098e+06,1.10512e+07,8.49101e+06,32.0,32.0,1.10512e+07,8.491e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10509e+07,8.49094e+06,1.10509e+07,8.49098e+06,32.0,32.0,1.10509e+07,8.49096e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.105e+07,8.49089e+06,1.105e+07,8.49092e+06,32.0,32.0,1.105e+07,8.49091e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10497e+07,8.49094e+06,1.10497e+07,8.49097e+06,32.0,32.0,1.10497e+07,8.49095e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10494e+07,8.49097e+06,1.10495e+07,8.491e+06,32.0,32.0,1.10494e+07,8.49099e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10511e+07,8.4904e+06,1.10512e+07,8.49044e+06,36.0,36.0,1.10511e+07,8.49042e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10512e+07,8.49038e+06,1.10512e+07,8.49041e+06,32.0,32.0,1.10512e+07,8.4904e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10508e+07,8.49036e+06,1.10508e+07,8.49039e+06,32.0,32.0,1.10508e+07,8.49038e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10507e+07,8.49034e+06,1.10508e+07,8.49038e+06,36.0,36.0,1.10507e+07,8.49036e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10507e+07,8.49034e+06,1.10507e+07,8.49038e+06,36.0,36.0,1.10507e+07,8.49036e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10506e+07,8.49036e+06,1.10506e+07,8.49039e+06,32.0,32.0,1.10506e+07,8.49038e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10502e+07,8.49034e+06,1.10502e+07,8.49037e+06,36.0,36.0,1.10502e+07,8.49035e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10503e+07,8.49036e+06,1.10503e+07,8.4904e+06,32.0,32.0,1.10503e+07,8.49038e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.105e+07,8.49036e+06,1.105e+07,8.49039e+06,32.0,32.0,1.105e+07,8.49037e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10499e+07,8.49033e+06,1.105e+07,8.49037e+06,36.0,36.0,1.10499e+07,8.49035e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10498e+07,8.49035e+06,1.10498e+07,8.49039e+06,32.0,32.0,1.10498e+07,8.49037e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10499e+07,8.49033e+06,1.10499e+07,8.49037e+06,36.0,36.0,1.10499e+07,8.49035e+06,1296.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,22,60,1.10495e+07,8.49039e+06,1.10495e+07,8.49043e+06,36.0,36.0,1.10495e+07,8.49041e+06,1296.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10494e+07,8.49037e+06,1.10494e+07,8.4904e+06,32.0,32.0,1.10494e+07,8.49038e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10502e+07,8.49097e+06,1.10502e+07,8.491e+06,32.0,32.0,1.10502e+07,8.49099e+06,1024.0
Layer:Site Plan$0$A-DOOR,Site Plan$0$A-DOOR,186,186,186,2,6,1.10506e+07,8.49097e+06,1.10507e+07,8.491e+06,32.0,32.0,1.10506e+07,8.49098e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10444e+07,8.48604e+06,1.10444e+07,8.48608e+06,32.0,32.0,1.10444e+07,8.48606e+06,1024.0
Layer:Site Plan$0$A-HVAC-EXT,Site Plan$0$A-HVAC-EXT,186,186,186,92,368,1.1043e+07,8.48593e+06,1.10512e+07,8.48941e+06,8223.0,3482.0,1.10471e+07,8.48767e+06,2.86325e+07
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10446e+07,8.48605e+06,1.10447e+07,8.48608e+06,32.0,32.0,1.10446e+07,8.48606e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10449e+07,8.48605e+06,1.10449e+07,8.48608e+06,32.0,32.0,1.10449e+07,8.48606e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10451e+07,8.48605e+06,1.10452e+07,8.48608e+06,32.0,32.0,1.10452e+07,8.48607e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.1043e+07,8.48604e+06,1.1043e+07,8.48607e+06,32.0,32.0,1.1043e+07,8.48605e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10432e+07,8.48604e+06,1.10433e+07,8.48607e+06,32.0,32.0,1.10433e+07,8.48605e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10435e+07,8.48604e+06,1.10435e+07,8.48607e+06,32.0,32.0,1.10435e+07,8.48606e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10437e+07,8.48604e+06,1.10437e+07,8.48607e+06,32.0,32.0,1.10437e+07,8.48606e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10439e+07,8.48604e+06,1.1044e+07,8.48608e+06,32.0,32.0,1.1044e+07,8.48606e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10456e+07,8.48605e+06,1.10456e+07,8.48609e+06,32.0,32.0,1.10456e+07,8.48607e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10458e+07,8.48605e+06,1.10459e+07,8.48609e+06,32.0,32.0,1.10458e+07,8.48607e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.1046e+07,8.48606e+06,1.10461e+07,8.48609e+06,32.0,32.0,1.10461e+07,8.48607e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10463e+07,8.48606e+06,1.10463e+07,8.48609e+06,32.0,32.0,1.10463e+07,8.48607e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10465e+07,8.48606e+06,1.10466e+07,8.48609e+06,32.0,32.0,1.10465e+07,8.48608e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10489e+07,8.48607e+06,1.1049e+07,8.48611e+06,32.0,32.0,1.1049e+07,8.48609e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10492e+07,8.48608e+06,1.10492e+07,8.48611e+06,32.0,32.0,1.10492e+07,8.48609e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10494e+07,8.48608e+06,1.10495e+07,8.48611e+06,32.0,32.0,1.10494e+07,8.48609e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10497e+07,8.48608e+06,1.10497e+07,8.48611e+06,32.0,32.0,1.10497e+07,8.4861e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10476e+07,8.48607e+06,1.10476e+07,8.4861e+06,32.0,32.0,1.10476e+07,8.48608e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10478e+07,8.48607e+06,1.10478e+07,8.4861e+06,32.0,32.0,1.10478e+07,8.48608e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.1048e+07,8.48607e+06,1.1048e+07,8.4861e+06,32.0,32.0,1.1048e+07,8.48608e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10483e+07,8.48607e+06,1.10483e+07,8.4861e+06,32.0,32.0,1.10483e+07,8.48609e+06,1024.0
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,Site Plan$0$A-DOOR-EXT_WINDOWS,186,186,186,2,6,1.10485e+07,8.48607e+06,1.10485e+07,8.4861e+06,32.0,32.0,1.10485e+07,8.48609e+06,1024.0
