name,class,layer,wirecolor,x,y,z,isGroupHead
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10422e+07,8.48996e+06,-1.5545e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10422e+07,8.49e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10422e+07,8.49002e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10422e+07,8.48974e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10422e+07,8.48975e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10423e+07,8.48966e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10422e+07,8.48968e+06,-1.5545e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10422e+07,8.48956e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10422e+07,8.48954e+06,-1.39876e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10423e+07,8.48964e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10422e+07,8.48962e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10422e+07,8.48919e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10422e+07,8.48921e+06,-1.5545e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10422e+07,8.48916e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10422e+07,8.48914e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10416e+07,8.48998e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10416e+07,8.48996e+06,1.39876e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10416e+07,8.49037e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10416e+07,8.49038e+06,0.0,false
Layer:Site Plan$0$SP-LOT LINES,SplineShape,Site Plan$0$SP-LOT LINES,(color 152 152 152),1.10471e+07,8.4881e+06,0.809955,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48873e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48875e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.1042e+07,8.4888e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.1042e+07,8.48878e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.1042e+07,8.48883e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.1042e+07,8.48884e+06,-1.39876e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.4888e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10414e+07,8.48881e+06,0.0,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48848e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48846e+06,-1.39893e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48832e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.4883e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48843e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48845e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48852e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48854e+06,0.0,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.4882e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48822e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48825e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48823e+06,-1.39876e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48827e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48828e+06,0.0,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48794e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48796e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48805e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48803e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48799e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48797e+06,-1.39876e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10416e+07,8.48801e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48802e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.1042e+07,8.48762e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.1042e+07,8.48764e+06,-1.5545e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48837e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48838e+06,-1.5545e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10455e+07,8.4905e+06,1.45966e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10455e+07,8.4905e+06,1.45966e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10456e+07,8.49094e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10456e+07,8.49096e+06,1.45966e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10458e+07,8.49041e+06,1.45966e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10458e+07,8.49041e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10458e+07,8.49091e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10459e+07,8.49093e+06,1.45966e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10461e+07,8.49054e+06,1.45966e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10461e+07,8.49054e+06,1.45966e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10461e+07,8.49095e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10461e+07,8.49096e+06,1.45966e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10453e+07,8.4905e+06,1.45966e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10453e+07,8.4905e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10452e+07,8.49094e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10452e+07,8.49095e+06,2.85843e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1045e+07,8.4904e+06,1.45966e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1045e+07,8.4904e+06,1.45966e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10449e+07,8.4909e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10449e+07,8.49092e+06,2.85843e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10447e+07,8.49094e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10447e+07,8.49095e+06,2.85843e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10461e+07,8.49037e+06,1.45966e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10461e+07,8.49039e+06,1.45966e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10461e+07,8.49038e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10462e+07,8.49036e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10458e+07,8.49033e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10458e+07,8.49034e+06,1.45966e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10457e+07,8.4903e+06,1.45966e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10457e+07,8.49032e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10456e+07,8.4903e+06,1.45966e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10456e+07,8.49032e+06,1.45966e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10456e+07,8.49033e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10456e+07,8.49034e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10452e+07,8.4903e+06,1.45966e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10452e+07,8.49032e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10452e+07,8.49033e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10452e+07,8.49034e+06,1.45966e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.1045e+07,8.49032e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.1045e+07,8.49034e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10451e+07,8.4903e+06,1.45966e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10451e+07,8.49032e+06,1.45966e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10447e+07,8.49036e+06,1.45966e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10447e+07,8.49038e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10447e+07,8.49037e+06,1.45966e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10446e+07,8.49035e+06,1.45966e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.487e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48701e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48706e+06,1.24612e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48708e+06,1.24612e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48674e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48673e+06,-1.39893e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48679e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.4868e+06,0.0,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48595e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48593e+06,-1.39893e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10416e+07,8.48588e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10416e+07,8.48587e+06,1.39876e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48568e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1042e+07,8.48569e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48563e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48561e+06,1.39876e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48542e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.4854e+06,-1.39893e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48535e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48534e+06,1.39876e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48647e+06,0.0,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10419e+07,8.48649e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48706e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.1042e+07,8.48704e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.1042e+07,8.48709e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48711e+06,-1.39876e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.4867e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48671e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48662e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48664e+06,-1.5545e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.4866e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48658e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48651e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.4865e+06,-1.39876e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48611e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48613e+06,-1.5545e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48617e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48619e+06,0.0,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48591e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48592e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48583e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48584e+06,-1.5545e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48572e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48571e+06,-1.39876e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.4858e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48578e+06,0.0,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10421e+07,8.48536e+06,0.0,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.1042e+07,8.48538e+06,-1.5545e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10421e+07,8.48533e+06,0.0,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10421e+07,8.48531e+06,0.0,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48615e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48613e+06,1.39876e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10415e+07,8.48654e+06,0.0,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10415e+07,8.48655e+06,0.0,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10442e+07,8.49053e+06,2.39661e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10442e+07,8.49053e+06,2.39661e-06,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10443e+07,8.49036e+06,2.39661e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10443e+07,8.49038e+06,2.39661e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10443e+07,8.49037e+06,2.39661e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10443e+07,8.49035e+06,9.97842e-07,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10443e+07,8.49094e+06,2.39661e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.10443e+07,8.49095e+06,2.39661e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1044e+07,8.4904e+06,2.39661e-06,false
Layer:Site Plan$0$-u-site-bldg_interior,SplineShape,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1044e+07,8.4904e+06,9.97672e-07,false
Block:Site Plan$0$A$C11AE1C12,LinkComposite,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10438e+07,8.49029e+06,2.39661e-06,false
Layer:Site Plan$0$A-HVAC-EXT,SplineShape,Site Plan$0$A-HVAC-EXT,(color 186 186 186),1.10438e+07,8.49031e+06,2.39661e-06,false
Block:Site Plan$0$A$C05C92244,LinkComposite,Site Plan$0$-u-site-fence,(color 0 255 255),1.10439e+07,8.49032e+06,2.39661e-06,false
Layer:Site Plan$0$A-DOOR-EXT_WINDOWS,SplineShape,Site Plan$0$A-DOOR-EXT_WINDOWS,(color 186 186 186),1.10439e+07,8.49033e+06,2.39661e-06,false
Block:Site Plan$0$D26R,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.1044e+07,8.4909e+06,2.39661e-06,false
Layer:Site Plan$0$A-DOOR,SplineShape,Site Plan$0$A-DOOR,(color 186 186 186),1.1044e+07,8.49091e+06,2.39661e-06,false
Block:Site Plan$0$DR1H902,LinkComposite,Site Plan$0$-u-site-bldg_interior,(color 152 152 152),1.10437e+07,8.49049e+06,2.39661e-06,false
